"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
08/27/2001,17:00,104.19,104.39,103.89,103.89,2299,-0.063760,-0.050500,-0.013261,52.90,48.10,50.99,103.9240,103.4284,0.0340,0.4616,14,0,1
08/28/2001,17:00,103.92,104.39,103.85,104.39,1678,-0.025588,-0.045517,0.019930,56.62,55.42,52.39,103.8400,103.4004,0.5500,0.9896,15,0,1
08/29/2001,17:00,104.39,104.53,104.27,104.27,3323,-0.004961,-0.037406,0.032445,55.49,57.45,53.66,103.8710,103.3866,0.3990,0.8834,16,0,1
08/30/2001,17:00,104.24,104.31,103.77,103.77,1669,-0.028630,-0.035651,0.007021,50.92,55.83,56.23,103.8770,103.3692,0.1070,0.4008,17,0,1
08/31/2001,17:00,103.77,104.42,103.77,104.42,1705,0.005003,-0.027520,0.032524,55.99,56.23,56.50,104.0360,103.3840,0.3840,1.0360,18,0,1
09/04/2001,17:00,104.39,104.40,104.15,104.15,1687,0.009759,-0.020064,0.029823,53.52,59.09,57.05,104.1100,103.3948,0.0400,0.7552,19,0,1
09/05/2001,17:00,104.15,104.18,104.01,104.17,1529,0.014970,-0.013057,0.028027,53.68,72.39,62.57,104.1330,103.4080,0.0370,0.7620,20,0,1
09/06/2001,17:00,104.23,104.80,104.10,104.80,3019,0.069138,0.003382,0.065756,58.62,84.53,72.00,104.1830,103.4514,0.6170,1.3486,21,0,1
09/07/2001,17:00,104.78,105.25,104.65,105.25,3450,0.146686,0.032043,0.114644,61.75,94.26,83.73,104.3230,103.5038,0.9270,1.7462,22,0,1
09/10/2001,17:00,105.17,105.22,104.85,104.85,1426,0.173864,0.060407,0.113457,57.58,93.75,90.85,104.3960,103.5670,0.4540,1.2830,23,0,1
09/11/2001,17:00,104.87,104.99,104.75,104.99,1681,0.204343,0.089194,0.115149,58.63,89.13,92.38,104.5060,103.6192,0.4840,1.3708,24,0,1
09/12/2001,17:00,104.99,104.99,104.99,104.99,5,0.225894,0.116534,0.109360,58.63,82.61,88.50,104.5660,103.6774,0.4240,1.3126,25,0,1
09/14/2001,17:00,107.20,107.20,106.67,106.74,4824,0.379806,0.169188,0.210617,69.59,85.65,85.80,104.8130,103.7648,1.9270,2.9752,26,0,1
09/17/2001,17:00,106.58,106.58,106.58,106.58,0,0.483300,0.232011,0.251289,67.82,84.35,84.20,105.0940,103.8334,1.4860,2.7466,27,0,1
09/18/2001,17:00,105.98,106.03,104.95,104.95,2579,0.428849,0.271378,0.157471,53.03,67.64,79.21,105.1470,103.8456,0.1970,1.1044,28,0,1
09/19/2001,17:00,104.89,105.16,103.97,103.97,4070,0.303124,0.277728,0.025397,46.47,40.72,64.23,105.1290,103.8506,1.1590,0.1194,29,0,1
09/21/2001,17:00,103.66,103.91,102.83,102.83,3348,0.110227,0.244228,-0.134000,40.24,12.29,40.22,104.9950,103.8348,2.1650,1.0048,30,0,1
09/24/2001,17:00,102.76,102.76,98.87,98.87,4397,-0.358056,0.123771,-0.481827,26.79,1.24,18.08,104.4020,103.7504,5.5320,4.8804,31,0,1
09/25/2001,17:00,99.01,100.01,98.67,98.67,6603,-0.736819,-0.048347,-0.688472,26.31,0.00,4.51,103.7440,103.6652,5.0740,4.9952,32,0,1
09/26/2001,17:00,99.03,99.24,98.51,99.24,4750,-0.979704,-0.234619,-0.745085,30.14,2.86,1.37,103.1830,103.5976,3.9430,4.3576,0,1,1
09/27/2001,17:00,99.57,99.77,99.49,99.60,3555,-1.130115,-0.413718,-0.716398,32.52,7.02,3.29,102.6440,103.5418,3.0440,3.9418,0,2,1
09/28/2001,17:00,99.62,100.29,99.62,100.29,3286,-1.180038,-0.566982,-0.613056,36.96,13.81,7.90,102.1740,103.5062,1.8840,3.2162,0,3,1
10/01/2001,17:00,100.36,100.39,99.56,100.14,2641,-1.217669,-0.697119,-0.520549,36.40,17.26,12.70,101.5140,103.4808,1.3740,3.3408,0,4,1
10/02/2001,17:00,99.98,100.10,99.65,99.65,1899,-1.272363,-0.812168,-0.460195,34.56,17.45,16.17,100.8210,103.4400,1.1710,3.7900,0,5,1
10/03/2001,17:00,99.49,99.54,98.85,98.94,2939,-1.357354,-0.921205,-0.436149,32.03,12.27,15.66,100.2200,103.3704,1.2800,4.4304,0,6,1
10/04/2001,17:00,98.86,99.63,98.80,99.49,2112,-1.364599,-1.009884,-0.354715,35.94,9.78,13.17,99.7720,103.3082,0.2820,3.8182,0,7,1
10/08/2001,17:00,99.47,99.71,99.10,99.26,2356,-1.373071,-1.082521,-0.290550,35.03,8.49,10.18,99.4150,103.2376,0.1550,3.9776,0,8,1
10/09/2001,17:00,99.28,99.45,99.06,99.36,2549,-1.356085,-1.137234,-0.218851,35.79,10.63,9.63,99.4640,103.1584,0.1040,3.7984,0,9,1
10/10/2001,17:00,99.30,99.66,99.21,99.66,2892,-1.303391,-1.170465,-0.132925,38.13,12.37,10.49,99.5630,103.0874,0.0970,3.4274,0,10,1
10/11/2001,17:00,99.40,99.72,99.32,99.66,1548,-1.247252,-1.185823,-0.061430,38.13,16.10,13.03,99.6050,103.0106,0.0550,3.3506,0,11,1
10/12/2001,17:00,100.18,100.69,99.36,99.36,3257,-1.212988,-1.191256,-0.021732,36.59,19.33,15.93,99.5810,102.9356,0.2210,3.5756,0,12,1
10/15/2001,17:00,99.44,99.62,99.24,99.50,1465,-1.161151,-1.185235,0.024084,37.85,25.27,20.23,99.5020,102.8690,0.0020,3.3690,0,13,1
10/16/2001,17:00,99.22,99.22,98.91,98.99,1317,-1.147989,-1.177786,0.029797,35.10,26.95,23.85,99.3870,102.7838,0.3970,3.7938,0,14,1
10/17/2001,17:00,98.79,99.17,98.74,99.08,3258,-1.117415,-1.165711,0.048296,35.99,28.68,26.97,99.3300,102.6816,0.2500,3.6016,0,15,1
10/18/2001,17:00,98.77,98.77,98.02,98.22,3411,-1.149331,-1.162435,0.013104,31.56,15.00,23.54,99.2580,102.5640,1.0380,4.3440,0,16,1
10/19/2001,17:00,98.14,98.80,98.02,98.80,1686,-1.114971,-1.152942,0.037972,37.17,18.11,20.60,99.1890,102.4556,0.3890,3.6556,0,17,1
10/22/2001,17:00,98.91,99.04,98.72,98.74,1719,-1.080130,-1.138380,0.058250,36.84,21.22,18.11,99.1370,102.3370,0.3970,3.5970,0,18,1
10/23/2001,17:00,98.74,99.01,98.56,98.90,3740,-1.027761,-1.116256,0.088495,38.43,29.71,23.01,99.0910,102.2346,0.1910,3.3346,0,19,1
10/24/2001,17:00,98.37,98.39,97.95,98.13,4078,-1.036443,-1.100294,0.063850,33.98,22.03,24.32,98.9380,102.1148,0.8080,3.9848,0,20,1
10/25/2001,17:00,98.75,98.96,98.66,98.83,3857,-0.975594,-1.075354,0.099760,40.71,23.80,25.18,98.8550,102.0008,0.0250,3.1708,0,21,1
10/26/2001,17:00,98.52,98.70,98.37,98.57,3181,-0.937543,-1.047791,0.110249,39.11,20.44,22.09,98.7760,101.8862,0.2060,3.3162,0,22,1
10/29/2001,17:00,98.73,99.09,98.73,98.93,1762,-0.868328,-1.011899,0.143571,42.48,30.17,24.80,98.7190,101.7602,0.2110,2.8302,0,23,1
10/30/2001,17:00,98.63,98.76,98.48,98.69,5424,-0.823350,-0.974189,0.150839,40.86,28.47,26.36,98.6890,101.6548,0.0010,2.9648,0,24,1
10/31/2001,17:00,98.38,98.46,98.24,98.34,3021,-0.806648,-0.940681,0.134033,38.55,25.67,28.10,98.6150,101.5474,0.2750,3.2074,0,25,1
11/01/2001,17:00,97.80,97.82,97.65,97.66,4720,-0.838615,-0.920268,0.081653,34.47,15.30,23.15,98.5590,101.4440,0.8990,3.7840,0,26,1
11/02/2001,17:00,96.89,97.15,96.72,96.72,3262,-0.929089,-0.922032,-0.007057,29.78,5.55,15.51,98.3510,101.3102,1.6310,4.5902,0,27,1
11/05/2001,17:00,96.72,96.94,96.72,96.81,1798,-0.982206,-0.934067,-0.048139,30.76,1.45,7.43,98.1580,101.1676,1.3480,4.3576,0,28,1
11/06/2001,17:00,96.49,96.63,96.32,96.46,2770,-1.040549,-0.955363,-0.085186,29.07,2.98,3.32,97.9140,101.0108,1.4540,4.5508,0,29,1
11/07/2001,17:00,96.41,96.60,96.22,96.57,3553,-1.065626,-0.977416,-0.088210,30.36,7.17,3.86,97.7580,100.8652,1.1880,4.2952,0,30,1
11/08/2001,17:00,96.67,97.51,96.65,97.17,2747,-1.025266,-0.986986,-0.038280,37.08,16.92,9.02,97.5920,100.7262,0.4220,3.5562,0,31,1
11/09/2001,17:00,97.50,98.90,97.50,98.76,2766,-0.855124,-0.960614,0.105490,50.67,44.60,22.90,97.6110,100.6236,1.1490,1.8636,0,32,1
11/12/2001,17:00,99.00,99.15,98.20,98.28,1796,-0.750367,-0.918564,0.168197,47.35,64.01,41.84,97.5460,100.5014,0.7340,2.2214,0,33,1
11/13/2001,17:00,97.75,97.92,97.46,97.87,1956,-0.692448,-0.873341,0.180893,44.65,71.59,60.07,97.4640,100.3734,0.4060,2.5034,0,34,1
11/14/2001,17:00,98.20,98.20,96.50,96.56,5454,-0.743680,-0.847409,0.103729,37.34,46.08,60.56,97.2860,100.2292,0.7260,3.6692,0,35,1
11/15/2001,17:00,96.35,96.35,95.45,95.63,7892,-0.849532,-0.847833,-0.001699,33.19,22.70,46.79,97.0830,100.0534,1.4530,4.4234,0,36,1
11/16/2001,17:00,94.24,94.93,94.05,94.67,5327,-0.999365,-0.878140,-0.121225,29.53,9.72,26.16,96.8780,99.8638,2.2080,5.1938,0,37,1
11/19/2001,17:00,94.66,94.95,93.75,93.88,3196,-1.168386,-0.936189,-0.232197,26.91,6.55,12.99,96.5850,99.6580,2.7050,5.7780,0,38,1
11/20/2001,17:00,94.76,95.86,94.57,95.65,9026,-1.146298,-0.978211,-0.168088,39.82,16.67,10.98,96.5040,99.4750,0.8540,3.8250,0,39,1
11/21/2001,17:00,95.38,95.85,95.30,95.66,4425,-1.115132,-1.005595,-0.109537,39.88,24.32,15.85,96.4130,99.2832,0.7530,3.6232,0,40,1
11/23/2001,17:00,95.26,95.26,95.26,95.26,1,-1.109916,-1.026459,-0.083456,38.12,32.84,24.61,96.2220,99.0914,0.9620,3.8314,0,41,1
11/26/2001,17:00,95.66,95.66,94.80,95.00,3501,-1.113920,-1.043951,-0.069969,36.97,28.83,28.66,95.8460,98.8916,0.8460,3.8916,0,42,1
11/27/2001,17:00,94.98,95.45,94.85,95.03,5594,-1.101971,-1.055555,-0.046415,37.21,24.94,28.87,95.5210,98.6924,0.4910,3.6624,0,43,1
11/28/2001,17:00,95.85,95.92,95.44,95.55,4995,-1.038569,-1.052158,0.013589,41.28,26.73,26.83,95.2890,98.4686,0.2610,2.9186,0,44,1
11/29/2001,17:00,95.44,95.70,95.44,95.51,2293,-0.980250,-1.037776,0.057526,41.06,29.88,27.18,95.1840,98.2472,0.3260,2.7372,0,45,1
11/30/2001,17:00,94.90,95.74,94.71,95.74,2490,-0.905040,-1.011229,0.106189,42.95,34.26,30.29,95.1950,98.0630,0.5450,2.3230,0,46,1
12/03/2001,17:00,95.62,95.84,95.32,95.54,3979,-0.851756,-0.979335,0.127579,41.70,36.33,33.49,95.2820,97.8944,0.2580,2.3544,0,47,1
12/05/2001,17:00,95.95,97.08,95.60,96.56,11645,-0.718935,-0.927255,0.208320,49.74,46.08,38.89,95.5500,97.7690,1.0100,1.2090,0,48,1
12/06/2001,17:00,95.87,96.23,95.76,95.77,3517,-0.669700,-0.875744,0.206044,44.61,54.13,45.51,95.5620,97.7070,0.2080,1.9370,0,49,1
12/07/2001,17:00,94.97,95.34,94.70,95.34,2791,-0.657795,-0.832154,0.174359,42.06,57.79,52.67,95.5300,97.6404,0.1900,2.3004,0,50,1
12/10/2001,17:00,95.42,95.53,94.80,94.85,3463,-0.680060,-0.801735,0.121675,39.31,47.15,53.02,95.4890,97.5526,0.6390,2.7026,0,51,1
12/11/2001,17:00,94.60,94.75,94.38,94.38,2211,-0.727247,-0.786838,0.059590,36.82,28.74,44.56,95.4270,97.4482,1.0470,3.0682,0,52,1
12/12/2001,17:00,94.35,94.72,94.20,94.68,983,-0.731998,-0.775870,0.043872,39.46,17.73,31.21,95.3920,97.3360,0.7120,2.6560,0,53,1
12/13/2001,17:00,94.60,94.82,94.27,94.32,1969,-0.756096,-0.771915,0.015819,37.44,7.09,17.85,95.2690,97.2196,0.9490,2.8996,0,54,1
12/14/2001,17:00,94.44,95.38,94.42,95.38,1769,-0.681802,-0.753892,0.072091,46.17,20.60,15.14,95.2560,97.1342,0.1240,1.7542,0,55,1
12/17/2001,17:00,95.29,95.53,94.99,95.24,2566,-0.626992,-0.728512,0.101520,45.27,27.08,18.26,95.2060,97.0602,0.0340,1.8202,0,56,1
12/18/2001,17:00,95.35,95.69,95.28,95.49,2095,-0.556961,-0.694202,0.137241,47.24,40.62,29.44,95.2010,96.9802,0.2890,1.4902,0,57,1
12/19/2001,17:00,95.35,95.82,95.32,95.69,4451,-0.479793,-0.651320,0.171527,48.83,44.21,37.31,95.1140,96.9088,0.5760,1.2188,0,58,1
12/20/2001,17:00,95.68,95.82,95.54,95.79,3244,-0.405888,-0.602234,0.196346,49.65,50.58,45.14,95.1160,96.8374,0.6740,1.0474,0,59,1
12/21/2001,17:00,95.13,95.51,95.09,95.51,2163,-0.365696,-0.554926,0.189230,47.37,50.81,48.53,95.1330,96.7544,0.3770,1.2444,0,60,1
12/25/2001,17:00,95.51,95.51,95.51,95.51,2163,-0.330039,-0.509949,0.179909,47.37,48.73,50.04,95.1990,96.6714,0.3110,1.1614,0,61,1
12/26/2001,17:00,95.53,95.91,95.53,95.60,1417,-0.291163,-0.466192,0.175029,48.25,51.60,50.38,95.3210,96.5962,0.2790,0.9962,0,62,1
12/27/2001,17:00,96.99,97.19,96.21,96.45,5009,-0.189579,-0.410869,0.221290,55.82,62.78,54.37,95.4980,96.5352,0.9520,0.0852,0,63,1
12/28/2001,17:00,96.74,97.39,96.30,96.30,4525,-0.119796,-0.352655,0.232858,54.31,70.04,61.48,95.6960,96.4814,0.6040,0.1814,0,64,1
01/01/2002,17:00,96.25,96.33,95.73,95.73,1667,-0.109228,-0.303969,0.194741,48.90,62.75,65.19,95.7310,96.4144,0.0010,0.6844,0,65,1
01/02/2002,17:00,95.79,95.97,95.61,95.96,1385,-0.081356,-0.259447,0.178091,51.02,56.32,63.04,95.8030,96.3692,0.1570,0.4092,0,66,1
01/03/2002,17:00,96.93,97.12,95.61,96.79,4269,0.007619,-0.206033,0.213653,57.82,61.16,60.08,95.9330,96.3290,0.8570,0.4610,0,67,1
01/04/2002,17:00,96.30,97.51,96.29,97.51,2984,0.134679,-0.137891,0.272569,62.66,78.40,65.29,96.1150,96.3044,1.3950,1.2056,0,68,1
01/07/2002,17:00,97.42,97.68,97.18,97.34,2939,0.219130,-0.066487,0.285617,60.89,89.44,76.33,96.2700,96.2732,1.0700,1.0668,0,69,1
01/08/2002,17:00,97.34,97.39,96.86,97.01,3300,0.256474,-0.001895,0.258369,57.48,87.93,85.26,96.4200,96.2508,0.5900,0.7592,1,0,1
01/09/2002,17:00,97.14,97.24,96.60,96.64,5315,0.253293,0.049143,0.204150,53.84,73.95,83.77,96.5330,96.2070,0.1070,0.4330,2,0,1
01/10/2002,17:00,96.06,96.24,95.86,96.06,2091,0.201647,0.079644,0.122003,48.64,57.14,73.01,96.5790,96.1568,0.5190,0.0968,3,0,1
01/11/2002,17:00,96.79,96.95,96.21,96.21,2290,0.170852,0.097885,0.072966,49.98,46.85,59.31,96.5550,96.1024,0.3450,0.1076,4,0,1
01/14/2002,17:00,95.69,95.72,95.29,95.34,1603,0.075375,0.093383,-0.018008,42.96,28.27,44.09,96.4590,96.0354,1.1190,0.6954,5,0,1
01/15/2002,17:00,94.82,95.01,94.69,94.82,1601,-0.041769,0.066353,-0.108122,39.39,16.31,30.48,96.3680,95.9650,1.5480,1.1450,6,0,1
01/16/2002,17:00,94.81,94.91,94.22,94.30,6453,-0.174554,0.018172,-0.192725,36.16,2.94,15.84,96.2020,95.8978,1.9020,1.5978,7,0,1
01/17/2002,17:00,94.87,95.10,94.73,95.02,3128,-0.219162,-0.029295,-0.189867,43.12,10.19,9.81,96.0250,95.8638,1.0050,0.8438,8,0,1
01/18/2002,17:00,94.02,94.37,94.02,94.03,5,-0.330589,-0.089554,-0.241035,37.13,8.41,7.18,95.6770,95.8082,1.6470,1.7782,0,1,1
01/22/2002,17:00,94.07,94.82,94.04,94.46,5115,-0.379820,-0.147607,-0.232212,40.96,11.60,10.07,95.3890,95.7682,0.9290,1.3082,0,2,1
01/23/2002,17:00,94.35,94.77,94.35,94.61,3015,-0.402096,-0.198505,-0.203591,42.29,9.47,9.83,95.1490,95.7290,0.5390,1.1190,0,3,1
01/24/2002,17:00,94.85,94.91,94.70,94.74,3694,-0.404597,-0.239723,-0.164874,43.47,15.94,12.34,94.9590,95.6804,0.2190,0.9404,0,4,1
01/25/2002,17:00,95.10,95.54,95.04,95.36,5359,-0.352487,-0.262276,-0.090211,48.85,24.13,16.51,94.8890,95.6124,0.4710,0.2524,0,5,1
01/28/2002,17:00,95.43,95.65,95.34,95.52,2599,-0.294879,-0.268797,-0.026082,50.17,33.30,24.46,94.8200,95.5572,0.7000,0.0372,0,6,1
01/29/2002,17:00,95.32,95.49,95.03,95.07,2922,-0.282282,-0.271494,-0.010788,46.54,37.95,31.80,94.7930,95.5012,0.2770,0.4312,0,7,1
01/30/2002,17:00,94.95,94.98,94.55,94.67,5979,-0.301104,-0.277416,-0.023688,43.52,33.61,34.96,94.7780,95.4634,0.1080,0.7934,0,8,1
01/31/2002,17:00,94.51,94.69,94.46,94.53,3176,-0.323588,-0.286650,-0.036938,42.48,24.34,31.97,94.8010,95.4414,0.2710,0.9114,0,9,1
02/01/2002,17:00,94.84,95.75,94.46,95.75,6809,-0.240194,-0.277359,0.037165,53.00,38.08,32.01,94.8740,95.4630,0.8760,0.2870,0,10,1
02/04/2002,17:00,95.71,95.73,95.39,95.61,3567,-0.183287,-0.258544,0.075257,51.83,59.94,40.78,95.0320,95.4976,0.5780,0.1124,0,11,1
02/05/2002,17:00,95.37,95.42,95.17,95.18,3715,-0.170915,-0.241019,0.070103,48.30,86.32,61.44,95.1040,95.4882,0.0760,0.3082,0,12,1
02/06/2002,17:00,95.38,95.69,95.31,95.39,7807,-0.142523,-0.221319,0.078797,50.09,79.38,75.21,95.1820,95.4828,0.2080,0.0928,0,13,1
02/07/2002,17:00,95.07,95.16,94.90,94.95,5099,-0.153753,-0.207806,0.054053,46.46,66.67,77.46,95.2030,95.4766,0.2530,0.5266,0,14,1
02/08/2002,17:00,95.08,95.63,95.02,95.63,3987,-0.106555,-0.187556,0.081001,52.22,75.24,73.76,95.2300,95.4892,0.4000,0.1408,0,15,1
02/11/2002,17:00,95.64,95.76,95.33,95.40,3215,-0.086709,-0.167387,0.080677,50.25,73.61,71.84,95.2180,95.4966,0.1820,0.0966,0,16,1
02/12/2002,17:00,96.73,96.73,96.31,96.49,6818,0.016779,-0.130554,0.147332,58.28,86.64,78.50,95.3600,95.5154,1.1300,0.9746,0,17,1
02/13/2002,17:00,95.95,96.16,95.68,96.02,2622,0.060175,-0.092408,0.152583,54.22,77.98,79.41,95.4950,95.5256,0.5250,0.4944,0,18,1
02/14/2002,17:00,96.55,97.02,96.50,96.82,4242,0.157307,-0.042465,0.199772,59.40,83.80,82.81,95.7240,95.5472,1.0960,1.2728,1,0,1
02/15/2002,17:00,96.61,96.82,96.38,96.82,3103,0.231615,0.012351,0.219264,59.40,84.98,82.26,95.8310,95.5728,0.9890,1.2472,2,0,1
02/19/2002,17:00,96.48,96.50,96.22,96.30,4224,0.245712,0.059023,0.186689,54.73,85.42,84.73,95.9000,95.5676,0.4000,0.7324,3,0,1
02/20/2002,17:00,95.89,96.18,95.89,95.94,2073,0.225239,0.092267,0.132973,51.70,73.96,81.45,95.9760,95.5710,0.0360,0.3690,4,0,1
02/21/2002,17:00,95.52,95.94,95.38,95.84,5270,0.198655,0.113544,0.085111,50.85,61.20,73.52,96.0210,95.5810,0.1810,0.2590,5,0,1
02/22/2002,17:00,96.08,96.15,95.84,96.15,3128,0.200293,0.130894,0.069399,53.39,56.77,63.97,96.1410,95.6070,0.0090,0.5430,6,0,1
02/25/2002,17:00,96.08,96.25,95.91,96.03,1892,0.189720,0.142659,0.047061,52.27,55.29,57.75,96.1810,95.6400,0.1510,0.3900,7,0,1
02/26/2002,17:00,95.55,95.75,95.45,95.69,4370,0.152152,0.144558,0.007595,49.11,49.84,53.97,96.2100,95.6602,0.5200,0.0298,8,0,1
02/27/2002,17:00,96.53,96.78,96.23,96.37,7883,0.175230,0.150692,0.024538,54.97,53.30,52.81,96.1980,95.7012,0.1720,0.6688,9,0,1
02/28/2002,17:00,96.36,96.73,96.28,96.53,4254,0.204078,0.161369,0.042708,56.24,60.42,54.52,96.2490,95.7242,0.2810,0.8058,10,0,1
03/01/2002,17:00,96.88,97.48,96.70,97.48,4835,0.300137,0.189123,0.111014,62.96,81.82,65.18,96.3150,95.7690,1.1650,1.7110,11,0,1
03/04/2002,17:00,97.51,97.51,97.23,97.36,3464,0.362404,0.223779,0.138625,61.67,89.81,77.35,96.3690,95.8064,0.9910,1.5536,12,0,1
03/05/2002,17:00,97.59,97.88,97.53,97.83,3924,0.444551,0.267933,0.176618,64.71,97.05,89.56,96.5220,95.8492,1.3080,1.9808,13,0,1
03/06/2002,17:00,98.27,98.53,97.85,97.98,7067,0.515811,0.317509,0.198302,65.65,90.36,92.41,96.7260,95.8930,1.2540,2.0870,14,0,1
03/07/2002,17:00,98.28,98.95,98.28,98.80,9465,0.631177,0.380243,0.250934,70.30,91.87,93.09,97.0220,95.9588,1.7780,2.8412,15,0,1
03/08/2002,17:00,98.79,98.92,98.23,98.92,3697,0.723943,0.448983,0.274960,70.92,92.91,91.71,97.2990,96.0270,1.6210,2.8930,16,0,1
03/11/2002,17:00,98.95,99.63,98.91,99.25,7132,0.814698,0.522126,0.292572,72.61,95.08,93.28,97.6210,96.1000,1.6290,3.1500,17,0,1
03/12/2002,17:00,99.43,99.47,98.90,99.00,4109,0.856574,0.589015,0.267559,69.32,91.38,93.12,97.9520,96.1510,1.0480,2.8490,18,0,1
03/13/2002,17:00,99.28,99.73,99.20,99.38,5561,0.909936,0.653199,0.256736,71.44,89.36,91.94,98.2530,96.2126,1.1270,3.1674,19,0,1
03/14/2002,17:00,99.18,99.24,98.81,99.14,3994,0.922228,0.707005,0.215223,68.23,87.74,89.50,98.5140,96.2808,0.6260,2.8592,20,0,1
03/15/2002,17:00,99.63,99.79,99.43,99.59,3112,0.957246,0.757053,0.200193,70.87,91.16,89.42,98.7250,96.3534,0.8650,3.2366,21,0,1
03/18/2002,17:00,99.48,99.59,99.19,99.46,2007,0.963403,0.798323,0.165080,69.08,90.80,89.90,98.9350,96.4068,0.5250,3.0532,22,0,1
03/19/2002,17:00,100.13,100.25,99.96,99.96,2007,0.997134,0.838085,0.159049,72.01,93.09,91.69,99.1480,96.4558,0.8120,3.5042,23,0,1
03/20/2002,17:00,100.08,100.11,99.83,99.91,2921,1.008210,0.872110,0.136099,71.28,91.34,91.74,99.3410,96.5072,0.5690,3.4028,24,0,1
03/21/2002,17:00,99.93,99.93,99.93,99.93,2921,1.006993,0.899087,0.107906,71.41,90.99,91.80,99.4540,96.5656,0.4760,3.3644,25,0,1
03/22/2002,17:00,99.93,99.93,99.93,99.93,1865,0.994564,0.918182,0.076381,71.41,89.45,90.59,99.5550,96.6314,0.3750,3.2986,26,0,1
03/26/2002,17:00,100.38,100.38,99.84,99.91,4548,0.971896,0.928925,0.042971,71.05,86.58,89.01,99.6210,96.7084,0.2890,3.2016,27,0,1
03/27/2002,17:00,100.38,100.92,99.84,100.63,6341,1.000497,0.943239,0.057258,75.74,86.40,87.48,99.7840,96.7968,0.8460,3.8332,28,0,1
03/28/2002,17:00,100.86,101.34,100.73,101.34,3572,1.068142,0.968220,0.099922,79.30,90.88,87.95,99.9800,96.9168,1.3600,4.4232,29,0,1
04/01/2002,17:00,101.49,102.43,101.49,101.98,6279,1.160021,1.006580,0.153441,81.88,92.14,89.81,100.2640,97.0600,1.7160,4.9200,30,0,1
04/02/2002,17:00,101.82,102.22,101.82,101.99,2612,1.219585,1.049181,0.170404,81.92,91.40,91.47,100.5040,97.2138,1.4860,4.7762,31,0,1
04/03/2002,17:00,102.74,102.79,102.18,102.59,6755,1.300216,1.099388,0.200828,84.08,90.29,91.28,100.8170,97.3652,1.7730,5.2248,32,0,1
04/04/2002,17:00,102.57,103.17,102.44,103.15,5857,1.393244,1.158159,0.235085,85.78,94.48,92.06,101.1360,97.5476,2.0140,5.6024,33,0,1
04/05/2002,17:00,101.58,102.21,101.24,101.24,6451,1.297887,1.186105,0.111782,61.58,82.55,89.11,101.2690,97.6832,0.0290,3.5568,34,0,1
04/08/2002,17:00,101.43,102.23,101.30,101.95,9182,1.265024,1.201888,0.063136,65.48,74.27,83.77,101.4710,97.8300,0.4790,4.1200,35,0,1
04/09/2002,17:00,101.60,101.69,101.11,101.32,5031,1.174604,1.196432,-0.021827,59.69,55.75,70.86,101.6100,97.9616,0.2900,3.3584,36,0,1
04/10/2002,17:00,100.84,101.07,100.33,100.74,7713,1.044109,1.165967,-0.121858,54.88,48.41,59.48,101.6930,98.0692,0.9530,2.6708,37,0,1
04/11/2002,17:00,101.13,101.20,100.68,100.73,4337,0.929173,1.118608,-0.189435,54.80,32.87,45.67,101.7030,98.1734,0.9730,2.5566,38,0,1
04/12/2002,17:00,100.03,100.15,98.50,98.50,11069,0.650643,1.025015,-0.374373,40.33,15.87,32.38,101.4190,98.2420,2.9190,0.2580,39,0,1
04/15/2002,17:00,99.28,99.42,98.83,99.03,9757,0.467285,0.913469,-0.446184,44.11,11.21,19.98,101.1240,98.3292,2.0940,0.7008,40,0,1
04/16/2002,17:00,99.58,100.07,99.48,99.98,5174,0.394088,0.809593,-0.415505,50.19,14.35,13.81,100.9230,98.4382,0.9430,1.5418,41,0,1
04/17/2002,17:00,99.86,100.63,99.83,100.37,7790,0.363359,0.720346,-0.356987,52.48,27.69,17.75,100.7010,98.5306,0.3310,1.8394,42,0,1
04/18/2002,17:00,100.94,101.46,100.88,101.43,2969,0.419702,0.660217,-0.240516,58.11,44.83,28.96,100.5290,98.6470,0.9010,2.7830,43,0,1
04/19/2002,17:00,101.18,101.41,100.83,101.41,2656,0.457466,0.619667,-0.162201,57.97,55.03,42.52,100.5460,98.7716,0.8640,2.6384,44,0,1
04/22/2002,17:00,101.43,101.83,101.43,101.45,4817,0.485031,0.592740,-0.107709,58.19,62.74,54.20,100.4960,98.8928,0.9540,2.5572,45,0,1
04/23/2002,17:00,101.29,101.53,101.24,101.27,5323,0.486742,0.571540,-0.084799,56.77,61.60,59.79,100.4910,99.0192,0.7790,2.2508,46,0,1
04/24/2002,17:00,101.50,101.58,100.91,101.08,8460,0.467378,0.550708,-0.083330,55.24,63.50,62.61,100.5250,99.1282,0.5550,1.9518,47,0,1
04/25/2002,17:00,101.33,101.58,101.04,101.58,6559,0.486767,0.537920,-0.051153,58.42,69.50,64.87,100.6100,99.2518,0.9700,2.3282,48,0,1
04/26/2002,17:00,101.33,102.01,100.91,102.01,6572,0.530712,0.536478,-0.005766,60.98,83.59,72.20,100.9610,99.3622,1.0490,2.6478,49,0,1
04/29/2002,17:00,101.82,101.98,101.55,101.92,3022,0.551915,0.539566,0.012350,60.14,93.12,82.07,101.2500,99.4802,0.6700,2.4398,50,0,1
