,val,start,end
0,50.167,2017-10-03 23:00:00,2017-10-05 23:00:00
0,51.139,2017-10-10 15:00:00,2017-11-28 15:00:00
0,52.05789473684211,2017-10-15 22:00:00,2017-10-19 22:00:00
0,52.05789473684211,2017-10-20 13:00:00,2017-11-28 13:00:00
0,54.27625,2017-10-30 01:00:00,2017-11-29 01:00:00
0,55.23199999999999,2017-11-02 23:00:00,2017-11-28 23:00:00
0,56.23333333333334,2017-11-20 12:00:00,2017-11-28 12:00:00
0,57.05882352941177,2017-11-06 20:00:00,2017-11-13 20:00:00
0,57.730000000000004,2017-11-22 01:00:00,2017-11-29 01:00:00
0,58.586,2017-11-23 20:00:00,2017-11-26 20:00:00
0,56.36428571428572,2017-12-06 16:00:00,2018-01-01 16:00:00
0,57.397916666666674,2017-11-29 20:00:00,2017-12-05 20:00:00
0,57.397916666666674,2017-12-08 10:00:00,2017-12-13 10:00:00
0,57.397916666666674,2017-12-14 20:00:00,2018-01-01 20:00:00
0,58.157000000000004,2017-12-21 21:00:00,2018-01-01 21:00:00
0,59.73625,2017-12-27 08:00:00,2018-01-01 08:00:00
